Shimmer_1B20_TimestampSync_Unix_CAL,Shimmer_1B20_GSR_Range_CAL,Shimmer_1B20_GSR_Skin_Conductance_CAL,Shimmer_1B20_GSR_Skin_Resistance_CAL,Shimmer_1B20_PPG_A13_CAL
ms,no_units,uS,kOhms,mV
1691463558053.09,0,47.5461520237639,21.0321962437715,652.747252747252
1691463560004.23,0,48.5302425600933,20.6057078482914,648.351648351648
1691463561955.38,0,45.1041495817615,22.170909090909,650.54945054945
1691463563906.52,0,44.156506843074,22.6467189434585,637.362637362637
1691463565857.67,0,39.49118874492,25.3221042916474,632.967032967032
1691463567808.81,0,40.2201446977566,24.8631626642501,615.384615384615
1691463569759.96,0,38.3613070180234,26.0679334916864,619.780219780219
1691463571711.10,0,38.6164416015162,25.8957055214723,609.523809523809
1691463573662.25,0,36.2108869571556,27.6160040261701,612.454212454212
1691463575613.39,0,36.2108869571556,27.6160040261701,612.454212454212
1691463577564.54,0,37.0491863029176,26.9911460895228,606.593406593406
1691463579515.68,0,37.4136642793359,26.7282026302971,605.860805860805
1691463581466.83,0,38.434202613307,26.0184921763869,605.860805860805
1691463583417.97,0,38.9080239826508,25.7016393442622,610.98901098901
1691463585369.12,0,41.2406830317278,24.2479010163499,613.186813186813
1691463587320.26,0,39.0538151732181,25.605692953803,621.245421245421
1691463589271.41,0,39.9650101142638,25.0218878248974,616.117216117216
1691463591222.55,0,37.4136642793359,26.7282026302971,616.117216117216
1691463593173.70,0,40.2201446977566,24.8631626642501,606.593406593406
1691463595124.84,0,38.2155158274561,26.1673819742489,619.047619047619
1691463597075.98,0,36.3931259453647,27.4777165748622,608.791208791208
1691463599027.13,0,36.3202303500811,27.5328650275965,602.197802197802
1691463600978.27,0,33.9875713010041,29.4225201072386,601.465201465201
1691463602929.42,0,34.4613926703478,29.0179799048122,591.941391941391
1691463604880.56,0,32.7118983835401,30.5699164345403,594.871794871794
1691463606831.71,0,31.1810908825834,32.0707188778492,586.080586080586
1691463608782.85,0,30.3792393344632,32.9172165566886,580.952380952381
1691463610734.00,0,29.9783135604031,33.3574468085106,578.021978021977
1691463612685.14,0,31.253986477867,31.9959183673469,575.824175824175
1691463614636.29,0,31.253986477867,31.9959183673469,580.952380952381
1691463616587.43,0,30.0512091556867,33.2765312310491,580.952380952381
